origin_id,destination_id,distance_km,duration_min
3,52,16.1,18.11
3,53,34.09,39.03
3,54,52.21,55.23
3,55,49.06,52.69
3,56,36.28,31.15
3,57,44.22,35.97
3,58,42.75,40.52
3,59,33.29,38.23
3,60,49.1,60.12
3,61,4.83,6.71
3,62,46.13,37.07
3,63,59.99,72.44
3,64,31.03,39.71
3,65,30.31,35.35
3,66,28.31,33.66
3,67,19.46,23.43
3,68,13.61,17.57
3,69,44.83,55.53
3,70,24.78,30.25
3,71,27.62,32.38
3,72,47.7,48.32
3,73,48.55,49.94
3,74,17.96,24.28
3,75,53.56,57.13
3,76,16.39,20.68
3,77,27.0,33.28
3,78,24.44,31.46
3,79,53.88,60.04
3,80,47.19,38.63
3,81,41.45,42.93
3,82,49.89,48.8
3,83,14.37,18.66
3,84,56.8,60.23
3,85,28.24,35.4
4,1,69.28,70.5
4,2,19.46,25.51
4,3,6.36,9.84
4,5,25.39,29.53
4,6,14.83,20.73
4,7,23.43,29.5
4,8,41.17,49.04
4,9,1.67,3.56
4,10,18.81,24.98
4,11,11.9,15.3
4,12,18.62,24.99
4,13,43.1,46.09
4,14,2.51,5.55
4,15,32.7,38.15
4,16,13.93,18.03
4,17,29.79,36.13
4,18,71.14,71.99
4,19,32.82,38.33
4,20,51.83,58.71
4,21,24.97,31.73
4,22,59.75,64.05
4,23,15.61,18.9
4,24,18.94,25.96
4,25,17.71,20.6
4,26,32.2,34.26
4,27,51.34,60.41
4,28,23.77,29.17
4,29,57.83,59.1
4,30,24.97,31.73
4,31,30.93,38.21
4,32,5.03,7.39
4,33,23.28,29.07
4,34,62.46,73.41
4,35,22.17,26.09
4,36,8.46,11.62
4,37,50.92,56.61
4,38,19.9,23.44
4,39,38.9,41.41
4,40,25.48,29.45
4,41,152.44,127.43
4,42,29.08,36.44
4,43,28.23,34.87
4,44,25.28,30.97
4,45,33.96,44.44
4,46,26.77,25.2
4,47,26.04,33.69
4,48,17.44,19.99
4,49,48.33,51.14
4,50,28.16,36.18
4,51,28.4,35.29
4,52,22.46,27.94
4,53,30.37,34.81
4,54,48.49,51.01
4,55,45.34,48.47
4,56,23.42,25.73
4,57,31.36,30.55
4,58,31.52,37.07
4,59,29.57,34.01
4,60,51.36,60.43
4,61,1.79,4.08
4,62,33.26,31.64
4,63,62.24,72.76
4,64,28.37,35.96
4,65,26.59,31.13
4,66,26.76,29.02
4,67,15.74,19.22
4,68,8.11,10.55
4,69,47.09,55.84
4,70,21.06,26.03
4,71,24.96,28.63
4,72,43.98,44.11
4,73,44.83,45.72
4,74,18.94,25.05
4,75,49.84,52.91
4,76,12.67,16.46
4,77,23.28,29.07
4,78,21.83,28.66
4,79,50.16,55.82
4,80,34.32,33.2
4,81,37.73,38.71
4,82,47.46,44.0
4,83,10.65,14.45
4,84,53.08,56.01
4,85,24.52,31.18
5,1,38.86,45.15
5,2,44.61,45.25
5,3,29.52,35.64
5,4,26.74,31.53
5,6,17.13,23.99
5,7,16.79,25.59
5,8,22.84,30.67
5,9,25.28,30.72
5,10,16.13,21.8
5,11,37.73,45.38
5,12,15.61,23.61
5,13,15.9,21.32
5,14,24.99,30.43
5,15,13.09,19.69
5,16,29.27,37.15
5,17,50.32,55.29
5,18,39.39,46.1
5,19,13.21,19.87
5,20,28.54,34.44
5,21,15.73,24.7
5,22,32.55,39.28
5,23,16.7,22.75
5,24,16.67,23.51
5,25,39.38,47.57
5,26,7.58,14.67
5,27,28.69,33.25
5,28,11.57,18.03
5,29,30.62,34.33
5,30,15.73,24.7
5,31,7.21,11.61
5,32,21.74,24.41
5,33,22.87,24.11
5,34,39.41,46.43
5,35,36.33,39.43
5,36,25.48,29.13
5,37,25.84,32.19
5,38,45.73,53.52
5,39,11.7,16.64
5,40,42.36,45.3
5,41,212.13,141.13
5,42,6.99,15.48
5,43,45.1,50.72
5,44,24.61,26.21
5,45,21.01,26.18
5,46,52.6,55.28
5,47,17.38,28.5
5,48,39.64,47.81
5,49,21.13,26.37
5,50,28.45,31.66
5,51,3.01,5.76
5,52,37.81,47.06
5,53,8.02,15.94
5,54,21.28,26.24
5,55,21.92,27.81
5,56,36.33,38.25
5,57,36.2,40.64
5,58,46.68,50.39
5,59,4.53,9.13
5,60,28.71,33.28
5,61,25.31,30.91
5,62,42.01,40.69
5,63,39.12,45.67
5,64,2.98,6.43
5,65,7.42,12.82
5,66,24.35,27.16
5,67,17.12,24.79
5,68,26.92,30.86
5,69,26.59,33.35
5,70,14.62,22.31
5,71,1.82,3.61
5,72,20.28,24.77
5,73,21.13,26.38
5,74,15.98,21.6
5,75,22.63,28.15
5,76,22.03,29.49
5,77,22.87,24.11
5,78,7.27,9.89
5,79,27.12,32.34
5,80,42.32,41.1
5,81,33.94,32.82
5,82,42.39,38.7
5,83,27.67,31.95
5,84,25.88,31.24
5,85,7.42,13.18
6,1,59.33,58.88
6,2,30.24,31.88
6,3,18.53,24.98
6,4,14.79,20.46
6,5,15.74,21.58
6,7,11.43,16.19
6,8,36.52,44.33
6,9,14.1,19.83
6,10,19.25,25.21
6,11,25.78,34.31
6,12,19.05,25.23
6,13,33.15,34.47
6,14,14.68,20.69
6,15,28.05,33.44
6,16,26.75,32.64
6,17,35.95,41.92
6,18,61.19,60.37
6,19,28.17,33.62
6,20,55.71,46.11
6,21,12.98,18.41
6,22,49.8,52.43
6,23,17.86,21.46
6,24,19.37,26.2
6,25,31.58,39.61
6,26,22.25,22.64
6,27,47.09,48.81
6,28,10.16,15.67
6,29,47.88,47.48
6,30,12.98,18.41
6,31,21.36,30.42
6,32,9.78,13.34
6,33,11.29,15.75
6,34,60.66,61.98
6,35,21.96,26.05
6,36,10.49,15.72
6,37,54.8,44.01
6,38,33.78,42.45
6,39,28.95,29.79
6,40,27.99,31.92
6,41,179.79,129.85
6,42,19.13,24.82
6,43,30.74,37.34
6,44,13.29,17.65
6,45,21.96,31.12
6,46,40.65,44.21
6,47,14.05,20.38
6,48,31.32,39.0
6,49,38.38,39.52
6,50,16.16,22.86
6,51,21.07,25.58
6,52,35.29,42.55
6,53,20.42,23.19
6,54,38.54,39.39
6,55,35.39,36.85
6,56,21.97,24.88
6,57,27.82,28.81
6,58,32.31,37.01
6,59,19.62,22.39
6,60,47.11,48.84
6,61,14.13,20.02
6,62,29.73,29.9
6,63,60.37,61.23
6,64,20.95,25.89
6,65,16.64,19.51
6,66,12.59,16.13
6,67,3.74,5.9
6,68,11.93,17.46
6,69,42.44,51.13
6,70,9.07,12.71
6,71,15.56,21.17
6,72,34.03,32.49
6,73,38.6,33.98
6,74,19.37,25.29
6,75,39.89,41.29
6,76,8.05,11.47
6,77,11.29,15.75
6,78,16.53,23.08
6,79,53.86,42.55
6,80,30.79,31.46
6,81,25.73,25.39
6,82,34.18,31.27
6,83,12.27,17.28
6,84,43.13,44.39
6,85,14.57,19.56
7,1,63.55,53.93
7,2,31.22,31.89
7,3,27.13,33.7
7,4,23.39,29.19
7,5,16.96,25.6
7,6,11.43,16.23
7,8,48.6,43.04
7,9,22.7,28.56
7,10,31.71,28.18
7,11,34.38,43.03
7,12,31.19,29.99
7,13,24.08,29.66
7,14,23.28,29.42
7,15,37.42,33.91
7,16,34.7,41.9
7,17,36.93,41.93
7,18,65.41,55.41
7,19,37.54,34.09
7,20,40.03,38.33
7,21,3.71,5.7
7,22,40.73,47.62
7,23,32.28,29.13
7,24,32.25,29.89
7,25,40.18,48.33
7,26,13.17,17.83
7,27,38.02,44.0
7,28,5.41,8.95
7,29,52.1,42.53
7,30,3.71,5.7
7,31,18.99,28.08
7,32,18.37,22.06
7,33,5.05,7.09
7,34,64.88,57.03
7,35,22.94,26.06
7,36,19.09,24.45
7,37,39.12,36.23
7,38,52.76,47.14
7,39,19.88,24.98
7,40,28.97,31.93
7,41,198.48,129.69
7,42,12.77,21.3
7,43,31.71,37.35
7,44,3.01,3.85
7,45,12.54,16.85
7,46,52.77,44.84
7,47,4.78,7.66
7,48,39.92,47.72
7,49,29.31,34.71
7,50,5.1,8.03
7,51,14.71,22.06
7,52,43.23,51.81
7,53,11.25,17.95
7,54,29.47,34.58
7,55,22.27,30.27
7,56,22.95,24.89
7,57,28.8,28.81
7,58,33.29,37.02
7,59,13.26,18.88
7,60,38.04,44.03
7,61,22.73,28.75
7,62,28.37,29.26
7,63,64.59,56.27
7,64,14.59,22.38
7,65,10.61,15.9
7,66,11.0,13.46
7,67,8.06,11.65
7,68,20.52,26.18
7,69,38.36,49.83
7,70,2.37,3.47
7,71,18.24,25.64
7,72,16.28,22.55
7,73,16.64,22.76
7,74,31.56,27.98
7,75,30.81,36.48
7,76,14.47,19.5
7,77,5.05,7.09
7,78,27.34,22.35
7,79,38.18,34.77
7,80,28.67,29.67
7,81,20.29,21.39
7,82,28.74,27.27
7,83,18.7,25.31
7,84,42.77,39.05
7,85,10.22,16.46
8,1,24.85,29.86
8,2,69.28,61.36
8,3,39.09,49.14
8,4,41.27,49.26
8,5,20.02,27.26
8,6,36.64,44.84
8,7,49.2,44.62
8,9,38.39,46.45
8,10,21.83,26.72
8,11,48.08,57.91
8,12,22.6,28.79
8,13,25.14,30.68
8,14,38.1,46.16
8,15,9.94,13.88
8,16,36.98,45.36
8,17,74.99,71.4
8,18,25.38,30.81
8,19,10.06,14.06
8,20,44.79,44.29
8,21,35.31,42.62
8,22,33.49,37.3
8,23,24.4,30.96
8,24,22.37,28.43
8,25,47.09,55.78
8,26,26.62,32.69
8,27,14.68,17.96
8,28,40.93,37.76
8,29,26.23,29.27
8,30,35.31,42.62
8,31,15.63,19.05
8,32,36.27,42.15
8,33,47.54,40.21
8,34,25.34,30.49
8,35,61.01,55.53
8,36,40.01,46.86
8,37,43.88,42.19
8,38,55.1,66.81
8,39,23.95,32.09
8,40,67.03,61.4
8,41,236.8,157.23
8,42,24.85,37.08
8,43,69.78,66.82
8,44,49.29,42.32
8,45,40.6,44.68
8,46,67.13,73.01
8,47,36.95,46.43
8,48,47.35,56.02
8,49,29.0,33.98
8,50,53.13,47.77
8,51,22.28,29.08
8,52,42.24,53.05
8,53,25.69,37.16
8,54,30.37,35.49
8,55,33.25,40.45
8,56,61.01,54.36
8,57,60.88,56.74
8,58,71.35,66.49
8,59,24.27,31.53
8,60,14.7,17.98
8,61,38.42,46.64
8,62,66.69,56.79
8,63,25.12,29.84
8,64,22.7,30.38
8,65,25.27,34.41
8,66,49.03,43.26
8,67,49.2,43.72
8,68,41.45,48.59
8,69,7.78,10.17
8,70,46.83,41.14
8,71,20.29,27.91
8,72,39.87,43.26
8,73,40.72,44.88
8,74,21.68,26.52
8,75,35.61,37.3
8,76,41.54,50.34
8,77,47.54,40.21
8,78,26.2,28.33
8,79,43.36,42.18
8,80,66.99,57.2
8,81,58.61,48.93
8,82,67.06,54.81
8,83,42.2,49.68
8,84,35.85,41.57
8,85,25.28,34.78
9,1,68.21,68.47
9,2,20.08,27.35
9,3,4.95,7.01
9,4,1.53,3.3
9,5,24.32,27.5
9,6,13.76,18.7
9,7,22.36,27.46
9,8,38.36,46.63
9,10,17.4,22.15
9,11,12.52,17.14
9,12,17.21,22.17
9,13,42.03,44.05
9,14,1.09,2.73
9,15,29.89,35.74
9,16,12.51,15.21
9,17,30.41,37.98
9,18,70.07,69.95
9,19,30.01,35.92
9,20,50.75,56.68
9,21,23.9,29.69
9,22,58.68,62.01
9,23,14.2,16.07
9,24,17.53,23.14
9,25,18.33,22.44
9,26,31.13,32.22
9,27,48.53,57.99
9,28,22.7,27.14
9,29,56.76,57.07
9,30,23.9,29.69
9,31,29.86,36.18
9,32,3.96,5.36
9,33,22.21,27.03
9,34,59.65,71.0
9,35,22.79,27.93
9,36,7.39,9.59
9,37,49.85,54.58
9,38,20.52,25.29
9,39,37.83,39.38
9,40,26.1,31.29
9,41,153.07,129.27
9,42,28.01,34.4
9,43,28.85,36.72
9,44,24.21,28.93
9,45,32.89,42.4
9,46,27.39,27.04
9,47,24.97,31.65
9,48,18.06,21.83
9,49,47.26,49.1
9,50,27.08,34.14
9,51,27.33,33.26
9,52,21.05,25.12
9,53,29.3,32.78
9,54,47.42,48.98
9,55,44.26,46.44
9,56,24.04,27.58
9,57,31.98,32.4
9,58,32.15,38.92
9,59,28.5,31.98
9,60,48.55,58.02
9,61,0.38,1.26
9,62,33.88,33.49
9,63,59.43,70.34
9,64,27.3,33.92
9,65,25.52,29.1
9,66,23.52,27.41
9,67,14.67,17.18
9,68,8.82,11.32
9,69,44.28,53.43
9,70,19.99,23.99
9,71,23.88,26.59
9,72,42.91,42.07
9,73,43.76,43.69
9,74,17.53,22.23
9,75,48.76,50.88
9,76,11.6,14.43
9,77,22.21,27.03
9,78,20.76,26.62
9,79,49.09,53.79
9,80,34.95,35.05
9,81,36.66,36.67
9,82,45.1,42.55
9,83,9.58,12.41
9,84,52.01,53.98
9,85,23.45,29.14
10,1,42.15,50.18
10,2,53.25,47.53
10,3,18.26,25.09
10,4,19.09,25.7
10,5,14.83,19.78
10,6,19.61,25.95
10,7,33.16,30.79
10,8,21.81,26.91
10,9,17.56,22.4
10,11,27.25,33.86
10,12,0.92,3.07
10,13,31.6,38.04
10,14,17.28,22.11
10,15,13.34,16.02
10,16,16.15,21.3
10,17,58.96,57.57
10,18,42.67,51.13
10,19,13.46,16.2
10,20,52.58,52.04
10,21,35.54,32.48
10,22,45.24,53.83
10,23,3.58,6.9
10,24,0.69,2.72
10,25,26.26,31.72
10,26,32.95,27.58
10,27,31.98,38.28
10,28,24.89,23.94
10,29,38.11,45.34
10,30,35.54,32.48
10,31,22.09,26.41
10,32,19.24,23.26
10,33,31.51,26.38
10,34,43.1,51.28
10,35,44.97,41.71
10,36,22.98,27.97
10,37,42.27,49.88
10,38,34.27,42.75
10,39,39.66,34.74
10,40,51.0,47.57
10,41,220.76,143.4
10,42,30.13,30.69
10,43,53.74,52.99
10,44,33.25,28.49
10,45,45.47,38.85
10,46,44.95,49.44
10,47,35.77,34.98
10,48,26.52,31.96
10,49,34.3,42.38
10,50,37.09,33.94
10,51,17.84,25.54
10,52,24.15,29.95
10,53,31.13,28.14
10,54,35.67,43.89
10,55,46.09,41.8
10,56,44.97,40.53
10,57,44.84,42.92
10,58,55.32,52.66
10,59,30.62,28.26
10,60,32.0,38.31
10,61,17.59,22.59
10,62,50.65,42.96
10,63,42.88,50.63
10,64,17.81,26.2
10,65,27.64,25.38
10,66,32.99,29.44
10,67,21.67,27.21
10,68,24.41,29.7
10,69,27.73,33.71
10,70,30.79,27.32
10,71,14.4,18.87
10,72,44.74,37.43
10,73,45.59,39.05
10,74,0.15,0.54
10,75,39.06,45.83
10,76,24.5,31.45
10,77,31.51,26.38
10,78,9.33,12.85
10,79,50.92,49.15
10,80,50.96,43.38
10,81,42.58,35.1
10,82,51.02,40.98
10,83,25.17,30.79
10,84,42.31,48.93
10,85,27.58,25.85
11,1,68.35,81.06
11,2,24.7,25.09
11,3,12.93,17.23
11,4,11.87,14.99
11,5,36.37,43.19
11,6,25.81,34.39
11,7,34.41,43.15
11,8,48.01,57.79
11,9,12.65,17.22
11,10,26.93,33.27
11,12,26.82,32.37
11,13,54.08,59.74
11,14,13.48,19.2
11,15,39.54,46.9
11,16,11.43,13.7
11,17,36.24,35.81
11,18,68.88,82.01
11,19,39.66,47.08
11,20,62.8,72.37
11,21,35.95,45.38
11,22,70.73,77.7
11,23,23.72,27.19
11,24,27.14,33.35
11,25,8.24,9.96
11,26,43.18,47.91
11,27,58.18,69.16
11,28,34.75,42.83
11,29,68.81,72.76
11,30,35.95,45.38
11,31,41.91,51.87
11,32,16.01,21.05
11,33,34.26,42.72
11,34,69.3,82.16
11,35,33.56,28.37
11,36,19.76,24.26
11,37,61.89,70.27
11,38,7.03,8.9
11,39,49.88,55.07
11,40,34.81,31.96
11,41,148.51,125.5
11,42,40.06,50.09
11,43,36.7,35.67
11,44,36.26,44.62
11,45,44.94,58.09
11,46,20.42,20.15
11,47,37.02,47.34
11,48,7.98,9.35
11,49,59.31,64.79
11,50,39.13,49.83
11,51,39.38,48.95
11,52,20.74,24.5
11,53,41.35,48.47
11,54,59.47,64.67
11,55,56.31,62.13
11,56,32.48,27.51
11,57,40.42,32.33
11,58,38.95,36.87
11,59,40.55,47.67
11,60,58.2,69.19
11,61,12.77,17.74
11,62,42.33,33.42
11,63,69.08,81.51
11,64,39.35,49.61
11,65,37.56,44.78
11,66,46.12,40.07
11,67,26.72,32.87
11,68,18.33,22.53
11,69,53.93,64.59
11,70,32.04,39.68
11,71,35.93,42.28
11,72,54.96,57.76
11,73,55.81,59.38
11,74,27.05,33.34
11,75,60.81,66.57
11,76,23.65,30.12
11,77,34.26,42.72
11,78,33.53,40.53
11,79,61.14,69.47
11,80,43.39,34.98
11,81,50.71,42.73
11,82,56.52,45.78
11,83,22.79,27.47
11,84,64.06,69.67
11,85,35.5,44.83
12,1,43.04,52.24
12,2,52.62,48.32
12,3,18.09,23.65
12,4,18.54,24.55
12,5,14.21,20.57
12,6,19.05,24.8
12,7,32.54,31.58
12,8,22.7,28.97
12,9,17.0,21.25
12,10,0.61,2.28
12,11,27.08,32.42
12,13,32.49,40.09
12,14,16.72,20.95
12,15,14.23,18.08
12,16,15.98,19.86
12,17,58.33,58.36
12,18,43.56,53.19
12,19,14.35,18.26
12,20,51.96,52.83
12,21,34.91,33.27
12,22,46.13,55.88
12,23,3.02,5.75
12,24,0.37,1.3
12,25,26.09,30.29
12,26,32.33,28.37
12,27,32.87,40.34
12,28,24.27,24.73
12,29,39.0,47.4
12,30,34.91,33.27
12,31,22.98,28.46
12,32,18.68,22.11
12,33,30.88,27.17
12,34,43.99,53.34
12,35,44.35,42.5
12,36,22.42,26.82
12,37,51.05,50.73
12,38,34.1,41.31
12,39,39.04,35.53
12,40,50.37,48.36
12,41,220.14,144.19
12,42,29.51,31.48
12,43,53.12,53.78
12,44,32.63,29.28
12,45,44.84,39.64
12,46,44.39,48.29
12,47,35.15,35.77
12,48,26.35,30.52
12,49,35.19,44.43
12,50,36.47,34.73
12,51,17.22,26.33
12,52,23.42,27.48
12,53,30.51,28.93
12,54,48.62,45.13
12,55,45.47,42.59
12,56,44.35,41.32
12,57,44.22,43.71
12,58,54.69,53.45
12,59,30.0,29.05
12,60,32.89,40.36
12,61,17.03,21.44
12,62,50.03,43.75
12,63,43.77,52.69
12,64,17.19,26.99
12,65,27.02,26.17
12,66,32.37,30.23
12,67,21.12,26.06
12,68,23.86,28.55
12,69,28.62,35.77
12,70,30.17,28.11
12,71,13.77,19.66
12,72,44.11,38.22
12,73,44.97,39.84
12,74,0.76,2.82
12,75,49.97,47.03
12,76,23.95,30.3
12,77,30.88,27.17
12,78,8.71,13.64
12,79,50.3,49.93
12,80,50.34,44.17
12,81,41.95,35.89
12,82,50.4,41.77
12,83,24.61,29.64
12,84,53.22,50.13
12,85,26.96,26.64
13,1,27.14,26.97
13,2,53.45,48.34
13,3,46.67,51.03
13,4,42.92,46.51
13,5,15.69,21.79
13,6,32.86,34.84
13,7,23.69,29.79
13,8,25.45,31.35
13,9,42.23,45.88
13,10,43.5,37.95
13,11,53.91,60.36
13,12,42.98,39.76
13,14,42.81,46.74
13,15,18.63,23.21
13,16,56.64,53.3
13,17,59.16,58.38
13,18,29.01,28.45
13,19,18.62,23.08
13,20,13.61,15.68
13,21,20.03,23.79
13,22,17.62,20.51
13,23,44.07,38.9
13,24,44.04,39.66
13,25,66.75,63.72
13,26,11.33,13.86
13,27,21.64,23.48
13,28,20.7,22.54
13,29,15.7,15.57
13,30,20.03,23.79
13,31,12.75,16.25
13,32,37.91,39.39
13,33,31.71,27.2
13,34,28.48,30.07
13,35,45.17,42.52
13,36,38.63,41.77
13,37,10.92,13.42
13,38,75.0,63.59
13,39,4.57,7.63
13,40,51.2,48.38
13,41,220.97,144.21
13,42,13.95,22.65
13,43,53.95,53.81
13,44,33.45,29.3
13,45,16.97,22.47
13,46,75.0,61.29
13,47,20.72,27.12
13,48,67.01,63.96
13,49,6.2,7.6
13,50,25.35,32.61
13,51,13.62,18.78
13,52,65.18,63.21
13,53,13.6,18.41
13,54,6.36,7.48
13,55,8.35,11.35
13,56,45.18,41.34
13,57,45.05,43.73
13,58,55.52,53.48
13,59,13.87,18.95
13,60,21.66,23.51
13,61,42.26,46.07
13,62,50.86,43.78
13,63,28.19,29.31
13,64,14.04,20.08
13,65,14.37,19.99
13,66,33.2,30.25
13,67,33.36,30.7
13,68,40.06,43.51
13,69,28.75,33.18
13,70,23.75,26.81
13,71,15.92,22.18
13,72,20.56,22.33
13,73,21.41,23.95
13,74,43.35,37.75
13,75,7.7,9.38
13,76,39.78,38.55
13,77,31.71,27.2
13,78,21.38,28.46
13,79,12.19,13.57
13,80,51.16,44.19
13,81,42.78,35.91
13,82,51.23,41.79
13,83,43.31,42.29
13,84,10.95,12.48
13,85,14.38,20.35
14,1,58.21,69.1
14,2,21.02,29.6
14,3,5.1,7.16
14,4,2.47,5.55
14,5,23.62,28.16
14,6,14.42,20.31
14,7,23.02,29.08
14,8,37.86,45.84
14,9,0.94,2.25
14,10,16.91,21.36
14,11,13.46,19.39
14,12,16.71,21.37
14,13,42.7,45.66
14,15,29.39,34.95
14,16,12.67,15.36
14,17,31.34,40.23
14,18,58.73,70.06
14,19,29.51,35.13
14,20,51.42,58.29
14,21,24.57,31.3
14,22,59.35,63.62
14,23,13.7,15.28
14,24,17.03,22.35
14,25,19.26,24.69
14,26,31.79,33.83
14,27,48.03,57.2
14,28,23.36,28.75
14,29,57.42,58.68
14,30,24.57,31.3
14,31,29.16,36.84
14,32,4.63,6.97
14,33,22.88,28.64
14,34,59.16,70.2
14,35,23.73,30.18
14,36,8.05,11.2
14,37,50.51,56.19
14,38,21.46,27.54
14,39,38.49,40.99
14,40,27.04,33.54
14,41,154.0,131.52
14,42,28.68,36.01
14,43,29.79,38.97
14,44,24.88,30.54
14,45,33.55,44.01
14,46,28.32,29.29
14,47,25.64,33.26
14,48,19.0,24.08
14,49,47.93,50.71
14,50,27.75,35.75
14,51,26.63,33.92
14,52,21.2,25.27
14,53,29.97,34.39
14,54,48.08,50.59
14,55,44.93,48.05
14,56,24.97,29.83
14,57,32.91,34.65
14,58,33.08,41.17
14,59,29.17,33.59
14,60,48.05,57.23
14,61,0.97,2.44
14,62,34.82,35.74
14,63,58.94,69.55
14,64,26.6,34.59
14,65,26.18,30.71
14,66,24.18,29.02
14,67,15.33,18.79
14,68,9.49,12.93
14,69,43.78,52.64
14,70,20.66,25.6
14,71,23.19,27.26
14,72,43.57,43.68
